Date,From,Subject,Year,Month
2025-07-16 12:45:38+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-07-16 12:30:41+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-09-01 15:17:51+00:00,Codecademy <learn@itr.mail.codecademy.com>,=?UTF-8?q?It=E2=80=99s_nice_to_meet_you?=,2025,9
2025-07-09 09:58:56+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,Welcome to NRICH Learning!!,2025,7
2025-07-10 06:09:38+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,One-Time Password (OTP) for Secure Login,2025,7
2025-07-10 04:52:42+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,One-Time Password (OTP) for Secure Login,2025,7
2025-07-10 04:51:30+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,One-Time Password (OTP) for Secure Login,2025,7
2025-08-11 05:27:03+00:00,"""Merlin Sheeba (Classroom)"" <no-reply@classroom.google.com>","New material: ""OBSERVATIONAL EMPATHY""",2025,8
2025-07-17 05:27:22+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Register Now to Watch AI Automation Live,2025,7
2025-07-07 15:45:53+00:00,"""Kuku Courses"" <news@kukucourses.com>","=?UTF-8?B?V2F0Y2ggTmV3IEVsZW1lbnRvciBGcmVl?=
 =?UTF-8?B?ZSBDb3Vyc2UsIEFLU0hBWUEgQiBTIPCfjqU=?=",2025,7
2025-07-19 12:45:35+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-07-19 12:30:44+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-06-27 13:09:24+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Your Free Data Science Certificate Is One Quiz Away,2025,6
2025-10-14 13:31:22+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,10
2025-10-14 13:16:04+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,10
2026-01-18 04:52:13+00:00,Jia from Unstop <noreply@dare2compete.news>,=?utf-8?q?Honeywell_is_hiring_for_the_role_of_Software_Engineering_Intern!?=,2026,1
2025-07-13 12:45:44+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-07-13 12:30:45+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-06-30 14:12:27+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Want to Work Smart? Learn to Automate Business Workflow,2025,6
2025-08-23 15:38:50+00:00,GitHub <noreply@github.com>,"[GitHub] A third-party OAuth application has been added to your
 account",2025,8
2025-07-04 04:45:43+00:00,Mahil M <mahil@gcetly.ac.in>,MongoDB One Hour Free Learning Course,2025,7
2025-07-17 13:43:20+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?TmV3IENvdXJzZSwgTmV3IFlvdSDwn5GH?=,2025,7
2025-07-04 15:27:15+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Gen AI & Your Career: What to Learn & When to Pivot,2025,7
2025-07-15 13:46:30+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,7
2025-07-29 14:31:23+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,7
2025-08-07 14:45:36+00:00,Kaggle <no-reply@kaggle.com>,Competition Launch: Open Model Red-Teaming Challenge,2025,8
2025-07-10 13:55:24+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IFNraWxsIGlzIEp1c3QgYSBDbGljayBBd2F5IA==?=
	=?utf-8?B?8J+Rhw==?=",2025,7
2025-08-07 06:43:07+00:00,"""Merlin Sheeba (Classroom)"" <no-reply@classroom.google.com>","New material: ""Team List - Project""",2025,8
2025-08-11 11:52:31+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",=?utf-8?B?QUkgVGhlb3J5IElzIEVhc3kuIFNjYWxpbmcgSXQgSXNu4oCZdC4=?=,2025,8
2025-06-12 11:51:56+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Try These Prompts to Chat with SimpliMentor GPT,2025,6
2025-06-03 04:06:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Data Science Is Booming. Are You Ready to Lead?,2025,6
2025-08-30 22:17:50+00:00,Google One <googleone-updates-noreply@google.com>,Storage tips from Google One,2025,8
2025-06-24 13:54:18+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SqiBLZWVwIHRoZSBNb21lbnR1bSBHb2luZyDigJMgWW91ciBO?=
	=?utf-8?B?ZXh0IFNraWxsdXAgQ291cnNlIGlzIFJlYWR5?=",2025,6
2025-08-05 14:33:47+00:00,GitHub <noreply@github.com>,=?UTF-8?Q?=F0=9F=9A=80_Your_GitHub_launch_code?=,2025,8
2025-07-03 14:43:33+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Your Free Data Science Certificate Is One Quiz Away,2025,7
2025-09-28 07:08:20+00:00,"""Purdue University Online"" <updates@simplilearnmailer.com>",From ChatGPT to CodeWhisperer - 12-Week GenAI for Business by Purdue Online,2025,9
2025-08-14 05:23:38+00:00,LeetCode <no-reply@leetcode.com>,"Akshaya-B-S, Join Your First Contest and Win 200 LeetCoins!",2025,8
2025-05-27 14:13:20+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SqiBLZWVwIHRoZSBNb21lbnR1bSBHb2luZyDigJMgWW91ciBO?=
	=?utf-8?B?ZXh0IFNraWxsdXAgQ291cnNlIGlzIFJlYWR5?=",2025,5
2025-06-15 07:12:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+RiyBNZWV0IFNpbXBsaU1lbnRvciBHUFQgLSBZb3VyIFBlcnNv?=
	=?utf-8?B?bmFsIEFJIENhcmVlciBDb25zdWx0YW50?=",2025,6
2025-07-07 13:06:39+00:00,HackerRank Team <hackers@hackerrank.com>,HackerRank password reset instructions,2025,7
2025-06-12 13:35:32+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Mallika Gandhi Helped 1000s of AI Enthusiasts. You Can Be Next.,2025,6
2025-07-21 12:48:16+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",GPT Hacks for Resumes & Interviews,2025,7
2025-06-22 06:42:15+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",No More Guesswork. Just Guidance - with SimpliMentor,2025,6
2025-06-09 14:29:27+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Binge-Watching x Machine Learning,2025,6
2025-07-27 13:00:45+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-07-27 12:45:42+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-06-03 13:47:28+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,6
2025-06-23 11:50:20+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Some Will Master Data Tonight. Others Will Keep Struggling.,2025,6
2025-06-14 12:19:24+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Build your AI Agent with Lyzr CTO!,2025,6
2025-06-13 04:29:54+00:00,"""WhatsApp"" <noreply@support.whatsapp.com>",WhatsApp Verification Code: 549-307,2025,6
2025-07-14 13:36:37+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Discover How Experts Automate Business Workflows,2025,7
2025-09-17 15:08:32+00:00,Kaggle <no-reply@kaggle.com>,Competition Launch: Hull Tactical Market Prediction,2025,9
2025-08-01 00:27:57+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,"Master DSA, Full Stack & more - at 40% OFF!",2025,8
2025-08-01 00:27:56+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,"Master DSA, Full Stack & more - at 40% OFF!",2025,8
2025-08-01 00:27:56+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,"Master DSA, Full Stack & more - at 40% OFF!",2025,8
2025-06-06 05:28:45+00:00,"""Kuku Courses"" <news@kukucourses.com>",Freee Power BI Course Launched,2025,6
2025-06-01 17:06:19+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Learn SQL From the Pro: Meet Mohammed Sadiq,2025,6
2025-05-30 15:07:26+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Learn SQL From the Pro: Meet Mohammed Sadiq,2025,5
2025-09-09 06:22:03+00:00,"""Merlin Sheeba (Classroom)"" <no-reply@classroom.google.com>","=?UTF-8?Q?New_assignment=3A_=22Unit_II=3A_Foundations_of_UI_Design_=2D?=
	=?UTF-8?Q?=E2=80=A6=22?=",2025,9
2025-06-11 15:29:24+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Complete your profile,2025,6
2025-05-30 07:30:23+00:00,Google Play <googleplay-noreply@google.com>,Play Reverse: 1999 on PC with Google Play Games beta,2025,5
2025-08-28 05:43:05+00:00,Gavin John Abraham <gavinjohn.abraham@hcltech.com>,"
 =?utf-8?B?SENMVGVjaCBBUklTRSBGT1IgWU9V4oSiIC0gRW1wb3dlciBZb3VyIEluc3Rp?=
 =?utf-8?B?dHV0aW9uIHRvIExlYWQgSW5kaWHigJlzIEVudHJlcHJlbmV1cmlhbCBGdXR1?=
 =?utf-8?Q?re_?=",2025,8
2025-07-08 13:46:25+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SqiBLZWVwIHRoZSBNb21lbnR1bSBHb2luZyDigJMgWW91ciBO?=
	=?utf-8?B?ZXh0IFNraWxsdXAgQ291cnNlIGlzIFJlYWR5?=",2025,7
2025-08-20 05:35:57+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,"=?UTF-8?Q?July_2025_Exam_Registration_Deadline_=2D_Aug_22=2C_2025_?=
	=?UTF-8?Q?=2D_5=3A00_PM_=5B12_week_courses=5D_=E2=80=93_Last_3_days_to_Register=21?=",2025,8
2025-08-10 12:45:51+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,8
2025-08-10 12:30:40+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,8
2025-05-22 14:11:25+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?TmV3IENvdXJzZSwgTmV3IFlvdSDwn5GH?=,2025,5
2025-06-17 13:55:25+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,6
2025-05-06 13:46:19+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,5
2025-05-16 07:01:53+00:00,Google <no-reply@google.com>,"=?UTF-8?Q?=E2=9C=85_004_Akshaya=2C_finish_setting_up_your_Android_devi?=
	=?UTF-8?Q?ce_with_Google?=",2025,5
2025-06-05 11:08:33+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Introducing SimpliMentor GPT - Your Personalized Career Coach for the Digital Age,2025,6
2025-05-26 08:11:45+00:00,"""Leonardo.Ai"" <hello@m.leonardo.ai>",Gen AI 101: How To Use Leonardo.Ai,2025,5
2025-05-02 13:41:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Join Our Live Demo Session With Mohammed Sadiq,2025,5
2025-06-16 15:25:23+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>","=?utf-8?B?RGF0YSBWaXN1YWxpemF0aW9uIElzbuKAmXQgT3B0aW9uYWwgQW55?=
	=?utf-8?B?bW9yZS4gSXTigJlzIFN1cnZpdmFsLg==?=",2025,6
2025-12-19 12:17:07+00:00,Unstop Events <updates@unstop.events>,Participate Now to Win Cash Prizes! | SAKSHAM CreditWise Challenge,2025,12
2025-05-25 11:14:30+00:00,HackerRank Team <no-reply@hackerrankmail.com>,We Challenge You to Solve sWAP cASE,2025,5
2026-01-12 19:17:33+00:00,madhumitha@corizo.pro,"=?UTF-8?Q?Invitation_for_IBM_=26_IIT_Bombay_=E2=80=93_Powered_Industri?=
	=?UTF-8?Q?al_Training_Internship?=",2026,1
2025-05-05 12:12:59+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,=?UTF-8?Q?Free_tech_workshop_today=E2=80=94are_you_in=3F?=,2025,5
2025-10-18 17:01:48+00:00,Codecademy <learn@itr.mail.codecademy.com>,Live expert-led courses are waiting for you,2025,10
2025-08-01 11:33:50+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,"REMINDER: EXAM REGISTRATION FOR JULY 2025 -Set 1 - 12 week [Last 11
 days Left] - Register Today!!",2025,8
2025-08-11 17:37:48+00:00,Kaggle <no-reply@kaggle.com>,Share Your Feedback to Help Make Kaggle Even Better ,2025,8
2025-04-29 13:44:23+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",The Ultimate AI Masterclass is Waiting - Are You In?,2025,4
2025-04-29 12:38:28+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",The Ultimate AI Masterclass is Waiting - Are You In?,2025,4
2025-07-08 15:02:22+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>","=?utf-8?B?Sm9pbiBPdXIgRXhjbHVzaXZlIEdlbiBBSSBDYXJlZXIgSW5zaWdo?=
	=?utf-8?B?dHMgUHJldmlldyBXZWJpbmFyIPCfn6I=?=",2025,7
2025-10-07 15:22:24+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,10
2025-07-18 12:00:37+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-07-18 11:49:54+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-05-05 04:40:23+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?SXTigJlzIFBheWRheSBXZWVrIOKAkyBJbnZlc3QgaW4gWW91ciBE?=
	=?utf-8?B?YXRhIENhcmVlciAmIFNhdmUgMzAlIHdpdGggQ29kZSBNQVkzMA==?=",2025,5
2025-09-29 18:18:46+00:00,Kaggle <no-reply@kaggle.com>,Launch: NFL Big Data Bowl 2026 - Prediction and Analytics,2025,9
2025-06-19 12:33:41+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Don't Learn From Someone Who Just Teaches Theory.,2025,6
2025-08-01 11:28:00+00:00,NPTEL <onlinecourses@nptel.iitm.ac.in>,"REMINDER: EXAM REGISTRATION FOR JULY 2025 -Set 1 - 12 week [Last 11
 days Left] - Register Today!",2025,8
2025-11-19 23:57:35+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,"Akshaya, your profile is getting hits",2025,11
2025-12-22 10:18:57+00:00,Unstop Events <updates@unstop.events>,"Reminder to attempt and win cash prizes! | SAKSHAM CreditWise
 Challenge",2025,12
2025-07-16 12:00:55+00:00,Abhishek Gour <abhishek.gour@corizo.in>,CONGRATULATIONS! YOU'RE SELECTED FOR MARKETING INTERN,2025,7
2025-10-10 02:18:29+00:00,LeetCode <no-reply@leetcode.com>,LeetCode Weekly Digest,2025,10
2025-05-29 08:51:11+00:00,Google Maps <google-maps-noreply@google.com>,Google Maps Annual Reminder,2025,5
2025-04-28 12:53:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Learn How Excel Makes Sales Data Analysis Easy,2025,4
2025-04-11 13:00:31+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Webinar - Learn About Data Science From a Pro,2025,4
2025-05-26 13:48:30+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Want to Write SQL Queries Like a Pro?,2025,5
2025-05-29 13:39:19+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IFNraWxsIGlzIEp1c3QgYSBDbGljayBBd2F5IA==?=
	=?utf-8?B?8J+Rhw==?=",2025,5
2025-04-11 07:15:33+00:00,Cranes Varsity <email@cranesvarsity.com>,"=?us-ascii?Q?Welcome_to_Cranes_Varsity_-_Your_Registration_f?=
 =?us-ascii?Q?or_RDBMS_for_Data_Science___is_Confirmed?=",2025,4
2025-08-19 04:11:54+00:00,"""Merlin Sheeba (Classroom)"" <no-reply@classroom.google.com>","New material: ""UI Design Patterns""",2025,8
2025-04-25 05:03:22+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?4o+zRmluYWwgSG91cnMhIE1hc3RlciBEYXRhIFNjaWVuY2Ugd2l0?=
	=?utf-8?B?aCAyMCUgT2ZmIOKAkyBVc2UgTEVBUDIwU0w=?=",2025,4
2025-12-27 11:11:55+00:00,Team Unstop <noreply@dare2compete.news>,=?utf-8?q?Nation_Building_Case_Study_Challenge_by__Nation_With_Namo_is_live!?=,2025,12
2025-07-09 12:45:40+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-07-09 12:30:35+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2025,7
2025-04-25 12:15:19+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Adapt Your Career to Generative AI With,2025,4
2025-09-05 08:38:12+00:00,Codecademy Community <no-reply@notification.circle.so>,Saj King has invited you to join the Codecademy Community community on Circle,2025,9
2025-06-16 14:39:22+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Webinar on Netflix-Style Recommendations,2025,6
2025-09-03 15:17:51+00:00,Codecademy <learn@itr.mail.codecademy.com>,=?UTF-8?q?Complete_your_first_lesson_=E2=80=94_it=E2=80=99s_quick?=,2025,9
2025-08-21 13:25:26+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IFNraWxsIGlzIEp1c3QgYSBDbGljayBBd2F5IA==?=
	=?utf-8?B?8J+Rhw==?=",2025,8
2025-05-15 13:47:35+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IFNraWxsIGlzIEp1c3QgYSBDbGljayBBd2F5IA==?=
	=?utf-8?B?8J+Rhw==?=",2025,5
2025-05-27 04:54:25+00:00,"""IIT Kanpur & EICT Academy"" <updates@simplilearnmailer.com>",Ready to Break into AI & ML? Get Certified by IIT Kanpur,2025,5
2026-01-08 16:07:40+00:00,"""LinkedIn"" <linkedin@em.linkedin.com>",Turn on Cognifyz Technologies job alerts.,2026,1
2026-01-07 12:34:58+00:00,"""Pocket Option"" <noreply@pocketoption.com>",Unlock your festive trading style,2026,1
2026-01-09 13:30:47+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2026,1
2026-01-09 13:17:24+00:00,SKILL INTERN | INSPIRE AI <noreply@nrichlearning.com>,=?UTF-8?Q?=F0=9F=97=93_Class_Scheduled_Alert!_?=,2026,1
2025-04-02 15:45:39+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,See open jobs.,2025,4
2025-04-12 06:02:34+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,"=?UTF-8?Q?Fresh_Content,_New_Lear?=
 =?UTF-8?Q?nings=E2=80=94Just_for_You!_=F0=9F=93=96=F0=9F=92=9A?=",2025,4
2025-09-22 12:01:29+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Live Demo: Streamline Your Workflow with AI,2025,9
2025-08-14 13:52:27+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?TmV3IENvdXJzZSwgTmV3IFlvdSDwn5GH?=,2025,8
2025-05-21 16:17:10+00:00,=?UTF-8?B?TGlua2VkSW4=?= <linkedin@e.linkedin.com>,Be first to hear about new openings,2025,5
2025-11-20 16:59:19+00:00,Codecademy <learn@itr.mail.codecademy.com>,Get 60% off for Cyber Week,2025,11
2025-07-22 14:04:20+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SqiBLZWVwIHRoZSBNb21lbnR1bSBHb2luZyDigJMgWW91ciBO?=
	=?utf-8?B?ZXh0IFNraWxsdXAgQ291cnNlIGlzIFJlYWR5?=",2025,7
2025-05-20 13:51:36+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Looking for another course?,2025,5
2025-04-10 00:14:14+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Can You Beat the 58% of People Looking for the Same Job As You?,2025,4
2025-05-13 13:39:22+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SqiBLZWVwIHRoZSBNb21lbnR1bSBHb2luZyDigJMgWW91ciBO?=
	=?utf-8?B?ZXh0IFNraWxsdXAgQ291cnNlIGlzIFJlYWR5?=",2025,5
2025-04-14 13:25:16+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Join our Data Science Webinar Before It Fills Up,2025,4
2025-04-21 16:59:33+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,A small summer surprise for you,2025,4
2025-05-22 15:08:24+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Nagendra Nyamgondalu Speaks About Must-Have GenAI Skills,2025,5
2025-03-18 09:08:24+00:00,SKILL INTERN <noreply@notify.thinkific.com>,Welcome to SKILL INTERN,2025,3
2025-04-14 00:14:17+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW914oCZcmUgQ2xvc2VyIHRvIFN1Y2Nlc3MgVGhhbiBZb3UgVGhp?=
	=?utf-8?B?bmsu?=",2025,4
2025-04-02 11:53:46+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Improve your Coding Skills with Lists,2025,4
2025-05-29 22:48:35+00:00,"""Microsoft Account"" <MicrosoftAccount@accountmail.microsoft.com>",Make signing in easier and safer with passkeys,2025,5
2025-09-16 15:48:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Beyond the Hype: Real Skills for GenAI,2025,9
2025-04-23 12:11:08+00:00,Google <no-reply@google.com>,"=?UTF-8?Q?=E2=9C=85_004_Akshaya=2C_finish_setting_up_your_Android_devi?=
	=?UTF-8?Q?ce_with_Google?=",2025,4
2025-04-16 07:47:18+00:00,noreply@auttvl.ac.in,TechBlitz 2025 - Registration Confirmation,2025,4
2025-04-16 02:28:37+00:00,Team TechBlitz <noreply@auttvl.ac.in>,TechBlitz 2025 - Registration Confirmation,2025,4
2025-04-08 08:29:58+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Last Chance: Join Accenture Hackathon today and win big!,2025,4
2025-04-20 00:15:16+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?SXNu4oCZdCBUaGlzIHRoZSBTaWduIFlvdeKAmXZlIEJlZW4gV2Fp?=
	=?utf-8?B?dGluZyBGb3I/?=",2025,4
2025-03-13 16:36:21+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Looking for Expert Insights on AI? Join Our Webinar,2025,3
2025-03-17 06:52:55+00:00,"""The Miro Team"" <your@product.miro.com>",=?utf-8?B?8J+RiyBXZWxjb21lIHRvIE1pcm8h?=,2025,3
2025-04-14 05:06:15+00:00,trainingoperations@cranesvarsity.com,"Welcome to Python for Data Science - NASSCOM Future Skills
 Certified Program",2025,4
2025-05-01 04:52:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?SW52ZXN0IGluIFlvdXJzZWxmIFRoaXMgU2FsYXJ5IERheSDigJMg?=
	=?utf-8?B?MzAlIE9mZiB3aXRoIENvZGUgTUFZMzA=?=",2025,5
2025-03-27 15:04:21+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",=?utf-8?B?WW91ciBTa2lsbFVwIENvdXJzZSBNaXNzZXMgWW91IPCfmJ4=?=,2025,3
2025-03-26 10:09:39+00:00,no-reply@geeksforgeeks.org,GeeksforGeeks - Reset Forgotten Password,2025,3
2025-03-13 06:47:24+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?8J+SpUhvbGkgRGhhbWFrYSEgTGVhcm4gJiBHcm93IHdpdGggMjAl?=
	=?utf-8?B?IE9mZiBvbiBEYXRhIFNjaWVudGlzdCBNYXN0ZXLigJlzIFByb2dyYW0=?=",2025,3
2025-05-06 15:11:20+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>","=?utf-8?B?TGFzdCBDaGFuY2UgLSBEb27igJl0IE1pc3MgT3V0IG9uIE91ciBF?=
	=?utf-8?B?eGNlbCBTYWxlcyBEYXNoYm9hcmQgRGVtbw==?=",2025,5
2025-04-16 00:15:13+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>",Netflix Lets You Resume. So Do We.,2025,4
2025-03-02 13:15:43+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Create AI Tools on WordPress",2025,3
2026-01-04 14:27:50+00:00,Jia from Unstop <noreply@unstop.news>,=?utf-8?b?W0ZpbmFsIENoYW5jZV3CoEFrc2hheWEsIHdpbiBwcml6ZXMgd29ydGggSU5SIDUwLDAwMCDwn46B?=,2026,1
2025-03-31 14:47:20+00:00,"""Simplilearn"" <updates@simplilearnmailer.com>","=?utf-8?B?WW91ciBOZXh0IEJpZyBPcHBvcnR1bml0eSBpcyBPbmUgQ291cnNl?=
	=?utf-8?B?IEF3YXkg8J+agA==?=",2025,3
2025-03-05 10:01:48+00:00,HackerRank Team <hackers@hackerrank.com>,HackerRank password reset instructions,2025,3
2025-03-12 13:17:24+00:00,"""Kuku Courses"" <news@kukucourses.in>","AKSHAYA B S, Learn About Google Gemini AI ChatBot",2025,3
2025-03-25 15:51:31+00:00,"""Kuku Courses"" <news@kukucourses.com>","=?UTF-8?B?V2F0Y2ggRnJlZWUgVmlkZW8gRWRpdGlu?=
 =?UTF-8?B?ZyBDb3Vyc2UsIEFLU0hBWUEgQiBTIPCfjqU=?=",2025,3
2025-03-17 21:14:19+00:00,GeeksforGeeks <no-reply@geeksforgeeks.org>,Create your own AI with Salesforce!,2025,3
2025-03-18 14:06:26+00:00,"""Simplilearn Webinars "" <updates@simplilearnmailer.com>",Join our AI Webinar Before It Fills Up,2025,3
2025-03-12 14:51:56+00:00,HackerRank Team <no-reply@hackerrankmail.com>,Practice Coding with  Java Stdin and Stdout I,2025,3
